TURN 1
turn 73: Iris heard Kade reply: "Good to meet you! Let's look out for each other."
turn 73: Iris trust in Kade: 14 -> 15 (friendly reply)
turn 73: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 73: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 73: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 73: the Faith of the Enlightened and the Watchful Dead took root in S002
turn 73: the Faith of the Enlightened and the Watchful Dead faded (its shared core dissolved)
turn 73: Iris arose as prophet of the Faith of the Enlightened and the Watchful Dead
turn 74: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 74: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 74: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 74: Quin came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 74: the Faith of the Enlightened and the Watchful Dead took root in S002
turn 74: the Faith of the Enlightened and the Watchful Dead faded (its shared core dissolved)
turn 74: Iris arose as prophet of the Faith of the Enlightened and the Watchful Dead
turn 75: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 75: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 75: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 75: Quin came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 75: the Faith of the Enlightened and the Watchful Dead took root in S002
turn 75: the Faith of the Enlightened and the Watchful Dead faded (its shared core dissolved)
turn 75: Iris arose as prophet of the Faith of the Enlightened and the Watchful Dead
turn 76: Quin died (starved)
turn 76: Iris inherited 5.21 from Quin
turn 76: Iris sold 0.1 food to Kade for 0.1 money (price 1.32/unit)
turn 76: Iris lost legitimacy as leader of S002 (following fell below 2)
turn 76: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 76: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 76: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 76: the Faith of the Enlightened and the Watchful Dead faded (its shared core dissolved)
turn 77: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 77: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 77: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 78: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 78: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 78: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 79: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 79: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 79: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 80: Iris drew on savings to survive starvation (stockpile now 0.0)
turn 80: Iris taught 'metalworking' to S003M3
turn 80: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 80: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 80: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 81: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 81: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 81: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 82: Pia talked to RexM4: "Hi! Want to team up? I'm focused on survive."
turn 82: Pia taught 'metalworking' to RexM4
turn 82: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 82: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 82: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 83: RexM4 received from Pia: "Hi! Want to team up? I'm focused on survive." -> ignore
turn 83: RexM4 trust in Pia: 0 -> 1 (friendly message)
turn 83: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 83: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 83: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 84: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 84: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 84: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 85: RexM4 joined settlement S003 at (9, 17)
turn 85: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 85: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 85: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 86: RexM8 died (old age)
turn 86: RexM8's estate of 13.78 vanished (no heir)
turn 86: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 86: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 86: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 87: S003M3 died (old age)
turn 87: S003M3's estate of 9.00 vanished (no heir)
turn 87: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 87: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 87: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 88: Pia taught 'weapons' to RexM4
turn 88: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 88: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 88: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 88: RexM4 took up 'wealth is virtue' from Pia
turn 89: RexM4 died (old age)
turn 89: RexM4's estate of 6.84 vanished (no heir)
turn 89: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 89: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 89: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 90: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 90: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 90: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 91: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 91: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 91: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 92: Iris came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 92: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 92: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 93: Iris came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 93: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 93: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 94: Iris died (old age)
turn 94: Kade inherited 5.43 from Iris
turn 94: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 94: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 95: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 95: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 96: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 96: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 96: a new agent Mira appeared (blank slate)
turn 97: Mira demoted to heuristic (routine)
turn 97: Pia OVERTHREW Rex and seized S001 by force (1 fighters vs 0 defenders; 0+0 fell) -> MONARCH of S001
turn 97: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 97: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 98: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 98: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 99: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 99: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 100: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 100: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 101: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 101: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 102: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 102: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 103: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 103: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 104: Mira joined settlement S001 at (10, 10)
turn 104: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 104: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 105: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 105: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 106: Mira died (starved)
turn 106: Mira's estate of 5.00 escheated to Pia (no kin)
turn 106: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 106: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 107: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 107: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 108: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 108: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 109: Kade drew on savings to survive starvation (stockpile now 1.1)
turn 109: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 109: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 110: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 110: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 111: Pia drew on savings to survive starvation (stockpile now 7.8)
turn 111: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 111: Pia came to believe 'the strong take what they want' (renouncing 'we are stronger together')
turn 112: Kade came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 112: Pia came to believe 'we are stronger together' (renouncing 'the strong take what they want')
turn 113: Kade came to believe 'the strong take what they want' (renouncing 'we are stronger together')
